,Precio_Casa,Ubicacion,Tamaño,Habitaciones
1830,460000000.0,"Belen La Gloria, Medellín, Antioquia",169 m² cubiertos,3 habs.
1831,650000000.0,"Belen Los Alpes, Medellín, Antioquia",169 m² cubiertos,3 habs.
1832,1320000000.0,"Los Parra, Medellín, Antioquia",169 m² cubiertos,3 habs.
1833,670000000.0,"Laureles, Medellín, Antioquia",169 m² cubiertos,3 habs.
1834,540000000.0,"Medellín, Antioquia",169 m² cubiertos,3 habs.
1835,800000000.0,"La Mota, Medellín, Antioquia",169 m² cubiertos,3 habs.
1836,680000000.0,"Santa Elena, Medellín, Antioquia, Colombia, Santa Elena, Medellín, Antioquia",169 m² cubiertos,3 habs.
1837,175000000.0,"Robledo, Medellín, Antioquia",169 m² cubiertos,3 habs.
1838,760000000.0,"Laureles, Medellín, Antioquia",169 m² cubiertos,3 habs.
1839,1580000000.0,"Laureles Nogal, Medellín, Antioquia",169 m² cubiertos,3 habs.
1840,3800000000.0,"Poblado Las Palmas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1841,2700000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1842,1350000000.0,"Poblado San Lucas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1843,1200000000.0,"Estadio, Medellín, Antioquia",169 m² cubiertos,3 habs.
1844,150000000.0,"Bello Paris, Medellín, Antioquia",169 m² cubiertos,3 habs.
1845,4300000000.0,"Las Palmas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1846,670000000.0,"Belén La Gloria, Medellín, Antioquia",169 m² cubiertos,3 habs.
1847,580000000.0,"Carrera 56 Con Calle 42, Lote Numero Treinta Y Cuatro # (n. 34), Mz 3, Medellín, Antioquia",169 m² cubiertos,3 habs.
1848,3800000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1849,460000000.0,"Estadio, Medellín, Antioquia",169 m² cubiertos,3 habs.
1850,930000000.0,"Simón Bolívar, Medellín, Antioquia",169 m² cubiertos,3 habs.
1851,1200000000.0,"Medellín, Antioquia",169 m² cubiertos,3 habs.
1852,1200000000.0,"San Joaquín, Medellín, Antioquia",169 m² cubiertos,3 habs.
1853,1300000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1854,1500000000.0,"Medellín, Antioquia",169 m² cubiertos,3 habs.
1855,320000000.0,"Cabañas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1856,1350000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1857,650000000.0,"Santa Mónica, Medellín, Antioquia",169 m² cubiertos,3 habs.
1858,6500000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1859,5000000000.0,"Oriente, Medellín, Antioquia",169 m² cubiertos,3 habs.
1860,3800000000.0,"Alto Las Palmas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1861,4000000000.0,"Alto De Las Palmas, Medellín, Antioquia",169 m² cubiertos,3 habs.
1862,650000000.0,"La Mota, Medellín, Antioquia",169 m² cubiertos,3 habs.
1863,310000000.0,"Occidente, Medellín, Antioquia",169 m² cubiertos,3 habs.
1864,25000000.0,"Laureles, Medellín, Antioquia",169 m² cubiertos,3 habs.
1865,1200000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1866,1300000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1867,1820000000.0,"Medellín, Antioquia",169 m² cubiertos,3 habs.
1868,4000000.0,"Conquistadores, Medellín, Antioquia",169 m² cubiertos,3 habs.
1869,330000000.0,"Buenos Aires, Medellín, Antioquia",169 m² cubiertos,3 habs.
1870,620000000.0,"Castropol, Medellín, Antioquia",169 m² cubiertos,3 habs.
1871,2900000000.0,"Poblado Balsos, Medellín, Antioquia",169 m² cubiertos,3 habs.
1872,880000000.0,"Belén, Medellín, Antioquia",190 m² cubiertos,4 habs.
1873,2000000000.0,"Santa María De Los Ángeles, Medellín, Antioquia",190 m² cubiertos,4 habs.
1874,350000000.0,"El Diamante, Medellín, Antioquia",190 m² cubiertos,4 habs.
1875,3200000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1876,4000000000.0,"Las Palmas, Medellín, Antioquia",190 m² cubiertos,4 habs.
1877,4700000.0,"Calasanz, Medellín, Antioquia",190 m² cubiertos,4 habs.
1878,3400000000.0,"Altos Del Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1879,1545000000.0,"San Lucas, Medellín, Antioquia",190 m² cubiertos,4 habs.
1880,2290000000.0,"La Calera, Medellín, Antioquia",190 m² cubiertos,4 habs.
1881,2900000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1882,570000000.0,"Velódromo, Medellín, Antioquia",190 m² cubiertos,4 habs.
1883,370000000.0,"Carrera 33 #53-34, Medellín, Antioquia, Colombia, Boston, Medellín, Antioquia",190 m² cubiertos,4 habs.
1884,750000000.0,"La Loma De Los Bernal, Medellín, Antioquia",190 m² cubiertos,4 habs.
1885,610000000.0,"La Mota, Medellín, Antioquia",190 m² cubiertos,4 habs.
1886,1150000000.0,"Alameda, Medellín, Antioquia",190 m² cubiertos,4 habs.
1887,1550000000.0,"Rio Negro, Medellín, Antioquia",190 m² cubiertos,4 habs.
1888,4500000000.0,"Las Palmas, Medellín, Antioquia",190 m² cubiertos,4 habs.
1889,550000000.0,"Santa Mónica, Medellín, Antioquia",190 m² cubiertos,4 habs.
1890,3300000000.0,"Altos Del Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1891,620000000.0,"Estadio, Medellín, Antioquia",190 m² cubiertos,4 habs.
1892,950000000.0,"Santa Mónica, Medellín, Antioquia",190 m² cubiertos,4 habs.
1893,850000000.0,"Castropol, Medellín, Antioquia",190 m² cubiertos,4 habs.
1894,9700000.0,"Prado Centro, Medellín, Medellín, Antioquia",190 m² cubiertos,4 habs.
1895,2100000000.0,"Laureles, Medellín, Antioquia",190 m² cubiertos,4 habs.
1896,950000000.0,"Centro, Medellín, Antioquia",190 m² cubiertos,4 habs.
1897,2200000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1898,800000000.0,"Laureles, Medellín, Antioquia",190 m² cubiertos,4 habs.
1899,2650000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1900,700000000.0,"Prado Centro, Medellín, Antioquia",190 m² cubiertos,4 habs.
1901,1050000000.0,"La Castellana, Medellín, Antioquia",190 m² cubiertos,4 habs.
1902,620000000.0,"Cl 42 B 81 A 149 Tercer Piso, Simón Bolívar, Medellín, Antioquia",190 m² cubiertos,4 habs.
1903,3600000000.0,"Las Palmas, Medellín, Antioquia",190 m² cubiertos,4 habs.
1904,1600000000.0,"Santa Elena, Medellín, Antioquia",190 m² cubiertos,4 habs.
1905,180000000.0,"Belencito, Medellín, Antioquia",190 m² cubiertos,4 habs.
1906,3800000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1907,969000000.0,"Calasanz, Medellín, Antioquia",190 m² cubiertos,4 habs.
1908,260000000.0,"Robledo / La Campiña, Medellín, Antioquia",190 m² cubiertos,4 habs.
1909,1800000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1910,1350000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1911,720000000.0,"La Mota, Medellín, Antioquia",190 m² cubiertos,4 habs.
1912,630000000.0,"Belen La Nubia, Medellín, Antioquia",190 m² cubiertos,4 habs.
1913,1780000000.0,"Altos Del Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1914,2600000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1915,1500000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1916,2380000000.0,"El Poblado, Medellín, Antioquia",190 m² cubiertos,4 habs.
1917,2250000000.0,"Medellín, Antioquia",190 m² cubiertos,4 habs.
1918,165000000.0,"Belencito, Medellín, Antioquia",190 m² cubiertos,4 habs.
1919,435000000.0,"Belencito, Medellín, Antioquia",190 m² cubiertos,4 habs.
1920,700000000.0,"Belén Rosales, Medellín, Antioquia",147 m² cubiertos,4 habs.
1921,3600000000.0,"Las Palmas, Medellín, Antioquia",147 m² cubiertos,4 habs.
1922,215000000.0,"Buenos Aires, Medellín, Antioquia",147 m² cubiertos,4 habs.
1923,280000000.0,"Aranjuez, Medellín, Antioquia",147 m² cubiertos,4 habs.
1924,2800000000.0,"Las Palmas, Medellín, Antioquia",147 m² cubiertos,4 habs.
1925,1369000000.0,"Altos Del Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1926,360000000.0,"Occidente, Medellín, Antioquia",147 m² cubiertos,4 habs.
1927,530000000.0,"Los Colores, Medellín, Antioquia",147 m² cubiertos,4 habs.
1928,2100000000.0,"Sur Oriente, Medellín, Antioquia",147 m² cubiertos,4 habs.
1929,980000000.0,"San Lucas, Medellín, Antioquia",147 m² cubiertos,4 habs.
1930,2250000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1931,480000000.0,"La Mota, Medellín, Antioquia",147 m² cubiertos,4 habs.
1932,515000000.0,"La Mota, Medellín, Antioquia",147 m² cubiertos,4 habs.
1933,890000000.0,"Belén La Palma, Medellín, Antioquia",147 m² cubiertos,4 habs.
1934,1050000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1935,3200000000.0,"Calle 2 Sur #17-251, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1936,1900000000.0,"Norte, Medellín, Antioquia",147 m² cubiertos,4 habs.
1937,1250000000.0,"Vereda Los Tambores San Ignacio, Santa Elena, Medellín, Antioquia",147 m² cubiertos,4 habs.
1938,2600000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1939,1500000000.0,"Velódromo, Medellín, Antioquia",147 m² cubiertos,4 habs.
1940,530000000.0,"Medellín, Antioquia",147 m² cubiertos,4 habs.
1941,2000000000.0,"Medellín, Antioquia",147 m² cubiertos,4 habs.
1942,2400000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1943,1500000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1944,2300000000.0,"Laureles, Medellín, Antioquia",147 m² cubiertos,4 habs.
1945,1600000000.0,"Belén La Palma, Medellín, Antioquia",147 m² cubiertos,4 habs.
1946,2600000000.0,"Aguacatala, Medellín, Antioquia",147 m² cubiertos,4 habs.
1947,620000000.0,"Guayabal, Medellín, Antioquia",147 m² cubiertos,4 habs.
1948,910000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1949,2200000000.0,"Cra. 79 #35-23, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",147 m² cubiertos,4 habs.
1950,4200000000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",147 m² cubiertos,4 habs.
1951,470000000.0,"La América, Medellín, Antioquia",147 m² cubiertos,4 habs.
1952,2600000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1953,330000000.0,"Santa Lucía, Medellín, Antioquia",147 m² cubiertos,4 habs.
1954,2500000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1955,310000000.0,"Castilla, Medellín, Antioquia",147 m² cubiertos,4 habs.
1956,5800000.0,"Medellín, Antioquia",147 m² cubiertos,4 habs.
1957,1400000000.0,"La América, Medellín, Antioquia",147 m² cubiertos,4 habs.
1958,280000000.0,"Robledo, Medellín, Antioquia",147 m² cubiertos,4 habs.
1959,275000000.0,"Centro Los Ángeles., Medellín, Antioquia",147 m² cubiertos,4 habs.
1960,1650000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1961,4200000000.0,"Via Las Palmas, Medellín, Antioquia",147 m² cubiertos,4 habs.
1962,2800000000.0,"Palmas Parte Alta, Medellín, Antioquia",147 m² cubiertos,4 habs.
1963,830000000.0,"La América, Medellín, Antioquia",147 m² cubiertos,4 habs.
1964,1100000000.0,"Laureles, Medellín, Antioquia",147 m² cubiertos,4 habs.
1965,4480000000.0,"Sur Oriental, Medellín, Antioquia",147 m² cubiertos,4 habs.
1966,1085000000.0,"El Poblado, Medellín, Antioquia",147 m² cubiertos,4 habs.
1967,495000000.0,"La Mota, Medellín, Antioquia",147 m² cubiertos,4 habs.
